login_id,customer_id,login_datetime,device_id,device_type,login_city,ip_address,login_status,failed_attempt_count
LG0013091,C00780,2026-07-30 23:56:20,D00780-1,MacOS,Coimbatore,10.77.74.222,Failed,4
LG0013104,C00241,2025-11-13 02:28:01,D00241-1,Android,Kolkata,10.215.73.165,Failed,5
LG0013154,C00157,2025-08-23 15:25:22,D00157-1,MacOS,Madurai,10.236.253.118,Failed,4
LG0013186,C00302,2026-06-16 07:46:36,D00302-1,iOS,Kochi,10.122.11.148,Failed,3
LG0013218,C00694,2025-01-24 22:39:19,D00694-1,Windows,Delhi,10.203.165.245,Failed,4
LG0013224,C00793,2026-01-21 18:49:04,D00793-1,Android,Mumbai,10.112.6.253,Failed,3
LG0013268,C00359,2025-09-28 03:50:07,D00359-1,Android,Hyderabad,10.238.175.68,Failed,6
LG0013291,C00854,2025-12-08 13:15:57,D00854-1,MacOS,Hyderabad,10.57.43.172,Failed,6
LG0013297,C00222,2026-04-06 06:17:57,D00222-1,iOS,Delhi,10.112.155.176,Failed,6
LG0013302,C00497,2025-09-09 05:33:03,D00497-1,Windows,Delhi,10.129.138.58,Failed,5
LG0013339,C00621,2026-04-04 16:20:51,D00621-1,Android,Bengaluru,10.242.250.56,Failed,4
LG0013343,C00701,2025-04-25 09:05:42,D00701-4,iOS,Delhi,10.177.30.205,Failed,4
LG0013348,C00131,2026-04-22 20:14:09,D00131-1,iOS,Coimbatore,10.53.25.71,Failed,3
LG0013354,C00433,2025-08-11 09:01:59,D00433-1,MacOS,Kolkata,10.40.203.30,Failed,4
LG0013456,C00303,2026-08-08 04:50:07,D00303-1,MacOS,Chennai,10.28.84.130,Failed,4
LG0013484,C00123,2026-08-05 01:07:11,D00123-1,iOS,Pune,10.104.51.12,Failed,6
LG0013492,C00454,2026-01-27 19:42:24,D00454-1,Android,Delhi,10.134.248.252,Failed,3
LG0013533,C00860,2025-09-04 16:36:26,D00860-1,iOS,Mumbai,10.150.89.7,Failed,4
LG0013564,C00044,2025-04-04 09:31:02,D00044-1,MacOS,Coimbatore,10.169.200.127,Failed,3
LG0013585,C00708,2026-05-11 22:43:10,D00708-1,Windows,Delhi,10.41.231.165,Failed,3
LG0013590,C00248,2026-02-17 15:13:53,D00248-1,iOS,Hyderabad,10.123.139.215,Failed,3
LG0013593,C00900,2026-04-21 23:48:07,D00900-1,MacOS,Kochi,10.127.15.153,Failed,4
LG0013615,C00183,2025-07-09 11:33:28,D00183-1,iOS,Delhi,10.163.32.137,Failed,5
LG0013621,C00657,2026-02-19 19:47:52,D00657-1,iOS,Bengaluru,10.41.182.118,Failed,5
LG0013661,C00195,2025-02-06 01:19:28,D00195-1,Android,Mumbai,10.174.246.158,Failed,3
LG0013668,C00865,2025-08-11 14:12:39,D00865-1,iOS,Kolkata,10.1.120.101,Failed,4
LG0013671,C00563,2025-06-19 22:43:28,D00563-1,Android,Mumbai,10.57.123.79,Failed,3
LG0013688,C00732,2026-02-27 08:27:02,D00732-1,Windows,Kochi,10.36.232.99,Failed,5
LG0013694,C00957,2026-05-14 20:12:09,D00957-1,MacOS,Delhi,10.155.4.111,Failed,6
LG0013697,C00732,2026-04-05 07:50:49,D00732-1,Android,Kochi,10.127.120.112,Failed,5
LG0013766,C00292,2025-03-22 10:35:04,D00292-1,iOS,Chennai,10.218.217.10,Failed,6
LG0013778,C00870,2026-06-25 08:12:10,D00870-1,iOS,Mumbai,10.47.158.97,Failed,4
LG0013831,C00640,2026-01-10 18:59:11,D00640-1,iOS,Coimbatore,10.154.148.225,Failed,6
LG0013849,C00527,2025-04-06 06:45:07,D00527-1,Windows,Bengaluru,10.4.178.160,Failed,3
LG0013882,C00686,2025-07-23 04:32:55,D00686-1,Windows,Delhi,10.145.187.147,Failed,5
LG0013883,C00939,2025-07-20 14:23:06,D00939-1,Android,Pune,10.182.222.115,Failed,3
LG0013911,C00310,2025-08-26 21:45:51,D00310-1,Windows,Kochi,10.135.113.208,Failed,4
LG0013927,C00313,2026-04-14 18:25:23,D00313-1,MacOS,Delhi,10.59.226.218,Failed,5
LG0013931,C00868,2025-03-11 17:07:09,D00868-1,Windows,Bengaluru,10.24.89.14,Failed,5
LG0013988,C00174,2025-05-22 08:57:36,D00174-1,MacOS,Delhi,10.33.198.19,Failed,4
LG0013999,C00182,2025-10-01 01:20:03,D00182-1,Windows,Delhi,10.197.136.179,Failed,3
LG0014092,C00973,2025-06-25 03:07:59,D00973-1,MacOS,Pune,10.200.193.194,Failed,3
LG0014097,C00573,2026-05-17 02:04:40,D00573-1,Android,Kolkata,10.159.81.231,Failed,6
LG0014098,C00790,2025-07-01 03:49:11,D00790-1,Windows,Kochi,10.141.142.216,Failed,3
LG0014108,C00524,2025-04-04 19:01:45,D00524-1,Windows,Mumbai,10.122.235.168,Failed,5
LG0014112,C00258,2025-10-08 19:53:06,D00258-1,Windows,Bengaluru,10.162.184.42,Failed,4
LG0014121,C00133,2025-05-18 06:45:46,D00133-1,iOS,Madurai,10.179.211.66,Failed,6
LG0014124,C00933,2026-03-08 01:48:09,D00933-2,iOS,Coimbatore,10.95.96.198,Failed,4
LG0014129,C00781,2025-01-16 22:33:11,D00781-1,MacOS,Bengaluru,10.244.39.190,Failed,4
LG0014133,C00866,2025-12-27 01:26:50,D00866-1,MacOS,Mumbai,10.119.190.66,Failed,3
LG0014155,C00566,2026-06-18 18:28:26,D00566-1,Android,Mumbai,10.35.169.97,Failed,4
LG0014213,C00029,2025-01-25 21:25:49,D00029-1,iOS,Kochi,10.65.123.223,Failed,5
LG0014214,C00623,2026-08-15 17:40:38,D00623-1,iOS,Pune,10.246.11.162,Failed,4
LG0014237,C00057,2025-12-13 23:20:50,D00057-1,Windows,Bengaluru,10.241.16.182,Failed,6
LG0014239,C00698,2026-05-23 02:00:43,D00698-1,Android,Kolkata,10.46.37.146,Failed,5
LG0014264,C00656,2026-07-16 05:24:04,D00656-1,Windows,Delhi,10.232.97.202,Failed,4
LG0014290,C00819,2025-12-18 08:14:18,D00819-1,Android,Madurai,10.106.157.196,Failed,4
LG0014334,C00410,2025-06-03 01:32:21,D00410-1,iOS,Coimbatore,10.165.188.100,Failed,5
LG0014338,C00696,2026-05-05 01:28:44,D00696-1,Windows,Bengaluru,10.201.239.97,Failed,4
LG0014340,C00507,2026-01-26 08:38:37,D00507-1,MacOS,Bengaluru,10.86.221.196,Failed,5
LG0014389,C00335,2026-04-28 13:19:44,D00335-1,Windows,Delhi,10.252.232.159,Failed,4
LG0014403,C00533,2025-11-02 10:42:10,D00533-1,Windows,Bengaluru,10.172.55.191,Failed,3
LG0014416,C00114,2026-03-15 04:06:04,D00114-1,iOS,Hyderabad,10.191.160.154,Failed,4
LG0014425,C00982,2025-03-04 19:09:34,D00982-1,MacOS,Madurai,10.141.157.141,Failed,3
LG0014464,C00013,2026-08-08 22:35:42,D00013-1,iOS,Madurai,10.113.202.158,Failed,3
LG0014474,C00797,2026-06-25 05:42:51,D00797-1,iOS,Bengaluru,10.240.207.249,Failed,5
LG0014497,C00825,2025-07-10 04:37:11,D00825-1,iOS,Bengaluru,10.220.149.69,Failed,3
LG0014561,C00081,2025-05-07 15:08:33,D00081-1,MacOS,Hyderabad,10.44.121.82,Failed,3
LG0014588,C00609,2026-07-30 10:22:48,D00609-1,Windows,Delhi,10.165.159.109,Failed,6
LG0014630,C00368,2025-04-22 10:46:08,D00368-1,Android,Kochi,10.158.128.229,Failed,3
LG0014686,C00662,2025-08-25 05:50:28,D00662-1,MacOS,Delhi,10.153.73.5,Failed,4
LG0014715,C00149,2025-02-11 20:25:05,D00149-1,iOS,Coimbatore,10.85.255.117,Failed,3
LG0014734,C00928,2025-08-09 17:24:58,D00928-1,MacOS,Coimbatore,10.134.155.28,Failed,3
LG0014754,C00435,2026-05-10 16:20:57,D00435-1,MacOS,Hyderabad,10.30.18.218,Failed,5
LG0014785,C00748,2026-05-31 10:15:39,D00748-1,iOS,Madurai,10.87.134.140,Failed,4
LG0014820,C00416,2025-03-21 01:24:03,D00416-1,iOS,Coimbatore,10.97.197.35,Failed,5
LG0014964,C00522,2026-06-03 17:38:00,D00522-1,Windows,Delhi,10.132.99.10,Failed,4
LG0014995,C00969,2025-06-07 00:31:16,D00969-1,MacOS,Kolkata,10.215.223.74,Failed,5
LG0015080,C00225,2025-12-14 19:57:30,D00225-1,iOS,Bengaluru,10.39.223.12,Failed,4
LG0015137,C00313,2026-05-12 02:51:23,D00313-1,MacOS,Delhi,10.249.151.240,Failed,4
LG0015154,C00395,2025-06-26 13:43:32,D00395-1,Android,Bengaluru,10.26.47.67,Failed,6
LG0015166,C00827,2026-04-08 17:51:28,D00827-1,iOS,Chennai,10.169.2.234,Failed,5
LG0015184,C00519,2025-06-23 13:12:33,D00519-1,MacOS,Coimbatore,10.199.151.238,Failed,3
LG0015205,C00763,2025-06-13 21:08:14,D00763-2,iOS,Hyderabad,10.134.115.154,Failed,5
LG0015215,C00056,2025-10-10 12:16:49,D00056-3,Android,Kochi,10.99.3.222,Failed,6
LG0015236,C00167,2025-09-18 00:21:13,D00167-1,iOS,Pune,10.182.121.61,Failed,3
LG0015241,C00410,2025-11-29 13:16:03,D00410-1,iOS,Pune,10.240.251.218,Failed,6
LG0015279,C00589,2025-09-02 22:14:22,D00589-1,MacOS,Bengaluru,10.225.162.65,Failed,6
LG0015307,C00761,2025-09-30 00:12:55,D00761-1,Windows,Pune,10.6.104.130,Failed,5
LG0015337,C00470,2026-04-15 20:06:16,D00470-1,iOS,Mumbai,10.254.126.67,Failed,4
LG0015402,C00546,2026-02-20 07:22:25,D00546-1,Windows,Madurai,10.131.221.134,Failed,3
LG0015408,C00318,2025-06-04 15:18:20,D00318-1,Windows,Kochi,10.208.148.252,Failed,6
LG0015441,C00051,2025-07-25 21:55:32,D00051-1,iOS,Kochi,10.133.251.158,Failed,3
LG0015452,C00475,2025-03-04 02:55:42,D00475-1,iOS,Mumbai,10.79.154.151,Failed,3
LG0015487,C00193,2026-01-16 01:33:21,D00193-1,Android,Coimbatore,10.68.82.43,Failed,4
LG0015544,C00034,2025-03-17 06:42:17,D00034-1,MacOS,Delhi,10.178.18.187,Failed,4
LG0015582,C00709,2025-08-24 15:12:46,D00709-1,iOS,Bengaluru,10.46.161.75,Failed,4
LG0015594,C00905,2025-07-25 21:49:49,D00905-1,MacOS,Kolkata,10.250.31.35,Failed,4
LG0015595,C00379,2026-02-07 07:56:31,D00379-1,MacOS,Bengaluru,10.176.139.215,Failed,5
LG0015608,C00193,2026-02-02 15:01:14,D00193-1,Windows,Hyderabad,10.252.224.4,Failed,5
LG0015620,C00543,2026-06-06 22:20:52,D00543-1,Windows,Kochi,10.219.64.3,Failed,6
LG0015656,C00608,2025-07-16 16:52:42,D00608-1,Windows,Madurai,10.88.113.224,Failed,3
LG0015727,C00684,2025-04-13 00:08:49,D00684-1,iOS,Bengaluru,10.225.167.173,Failed,4
LG0015747,C00202,2025-09-09 22:53:10,D00202-1,iOS,Pune,10.37.187.240,Failed,5
LG0015792,C00760,2025-05-09 05:00:34,D00760-1,Windows,Pune,10.61.40.214,Failed,3
LG0015808,C00348,2025-07-08 01:02:57,D00348-1,Windows,Coimbatore,10.156.248.169,Failed,5
LG0015819,C00115,2025-05-15 12:21:10,D00115-1,Android,Madurai,10.137.129.224,Failed,3
LG0015822,C00715,2026-01-14 07:48:33,D00715-1,Windows,Madurai,10.216.151.143,Failed,4
LG0015832,C00255,2026-03-30 09:11:26,D00255-1,iOS,Coimbatore,10.145.124.33,Failed,5
LG0015866,C00881,2025-01-08 15:32:17,D00881-1,MacOS,Madurai,10.198.233.205,Failed,6
LG0015973,C00855,2025-05-01 03:43:44,D00855-1,Android,Hyderabad,10.23.241.42,Failed,6
LG0015991,C00296,2026-07-15 18:06:05,D00296-1,Android,Chennai,10.7.98.153,Failed,5
LG0016023,C00793,2025-09-12 14:47:08,D00793-1,Windows,Mumbai,10.85.45.211,Failed,4
LG0016052,C00134,2025-11-15 08:08:16,D00134-1,iOS,Chennai,10.175.174.165,Failed,5
LG0016053,C00231,2025-05-04 14:07:59,D00231-1,Windows,Chennai,10.33.79.173,Failed,4
LG0016057,C00243,2026-02-12 09:56:11,D00243-1,Windows,Mumbai,10.8.80.48,Failed,6
LG0016072,C00227,2026-01-21 13:29:16,D00227-1,Windows,Kolkata,10.215.237.238,Failed,6
LG0016119,C00151,2025-08-23 17:41:25,D00151-1,Android,Pune,10.88.124.172,Failed,5
LG0016243,C00764,2025-08-12 18:47:34,D00764-4,Android,Delhi,10.147.217.227,Failed,4
LG0016261,C00124,2025-10-22 10:35:30,D00124-1,MacOS,Coimbatore,10.46.237.52,Failed,6
LG0016289,C00575,2025-03-29 11:06:54,D00575-1,Windows,Delhi,10.20.28.189,Failed,6
LG0016332,C00699,2025-03-18 22:10:16,D00699-1,MacOS,Kochi,10.34.149.157,Failed,6
LG0016345,C00523,2025-03-25 23:29:00,D00523-1,Android,Hyderabad,10.105.78.80,Failed,5
LG0016352,C00724,2025-01-21 18:12:59,D00724-1,Windows,Mumbai,10.249.67.137,Failed,4
LG0016367,C00431,2025-01-15 18:52:40,D00431-1,Android,Mumbai,10.127.7.226,Failed,3
LG0016368,C00967,2026-01-30 13:54:10,D00967-1,Android,Delhi,10.54.171.99,Failed,6
LG0016369,C00195,2026-08-26 21:59:21,D00195-1,Android,Mumbai,10.4.132.207,Failed,5
LG0016390,C00778,2025-03-08 17:41:24,D00778-1,Windows,Kolkata,10.254.90.104,Failed,4
LG0016449,C00687,2025-01-16 00:43:37,D00687-1,Android,Hyderabad,10.203.77.160,Failed,3
LG0016457,C00894,2026-05-28 17:50:18,D00894-1,Android,Coimbatore,10.151.36.232,Failed,3
LG0016484,C00270,2025-09-10 11:26:52,D00270-1,Android,Coimbatore,10.121.255.92,Failed,5
LG0016510,C00947,2025-04-02 03:45:34,D00947-1,Android,Hyderabad,10.233.146.33,Failed,4
LG0016654,C00209,2026-01-15 17:28:44,D00209-1,MacOS,Coimbatore,10.164.141.131,Failed,5
LG0016655,C00502,2026-05-02 17:15:34,D00502-1,Windows,Pune,10.17.61.96,Failed,5
LG0016672,C00101,2026-02-14 07:44:34,D00101-1,Windows,Coimbatore,10.107.98.196,Failed,3
LG0016711,C00407,2026-01-03 03:58:18,D00407-1,iOS,Kochi,10.149.40.122,Failed,4
LG0016772,C00276,2026-01-21 23:33:43,D00276-3,iOS,Chennai,10.232.238.39,Failed,3
LG0016793,C00193,2025-03-31 00:01:59,D00193-1,MacOS,Hyderabad,10.26.126.154,Failed,5
LG0016843,C00750,2025-08-09 13:47:32,D00750-1,Windows,Pune,10.13.233.107,Failed,4
LG0016849,C00694,2025-10-14 22:26:32,D00694-1,Android,Delhi,10.61.48.63,Failed,5
LG0016854,C00825,2025-09-13 18:09:27,D00825-1,Android,Bengaluru,10.239.64.87,Failed,4
LG0016874,C00254,2025-05-22 21:20:34,D00254-1,Windows,Pune,10.89.229.236,Failed,3
LG0016898,C00356,2025-04-02 17:35:14,D00356-1,Windows,Coimbatore,10.223.1.181,Failed,5
LG0016919,C00208,2025-01-30 07:46:48,D00208-1,iOS,Delhi,10.87.20.168,Failed,4
LG0016933,C00408,2025-07-03 00:54:12,D00408-3,iOS,Kolkata,10.63.142.253,Failed,4
LG0016936,C00096,2025-04-13 18:23:22,D00096-1,iOS,Kochi,10.99.226.178,Failed,4
LG0016968,C00935,2026-07-10 02:28:04,D00935-1,MacOS,Hyderabad,10.139.206.236,Failed,6
LG0016998,C00844,2026-06-12 03:56:57,D00844-1,Android,Hyderabad,10.234.33.99,Failed,4
LG0017008,C00135,2025-04-08 07:19:31,D00135-1,iOS,Coimbatore,10.22.152.157,Failed,5
LG0017031,C00647,2025-09-11 21:19:46,D00647-1,Windows,Kochi,10.173.105.44,Failed,4
LG0017040,C00161,2026-04-27 15:46:16,D00161-1,Android,Madurai,10.203.224.214,Failed,6
LG0017052,C00655,2026-01-22 00:20:33,D00655-1,Windows,Chennai,10.61.113.55,Failed,3
LG0017076,C00145,2026-07-01 17:02:10,D00145-1,iOS,Hyderabad,10.97.127.155,Failed,5
LG0017096,C00408,2025-09-20 22:11:41,D00408-1,Windows,Kolkata,10.72.7.143,Failed,4
LG0017152,C00445,2025-02-21 13:28:56,D00445-1,Android,Chennai,10.224.124.207,Failed,5
LG0017171,C00168,2025-01-10 09:45:57,D00168-1,Android,Kolkata,10.77.76.22,Failed,4
LG0017240,C00765,2026-02-03 13:47:14,D00765-1,iOS,Hyderabad,10.62.128.154,Failed,4
LG0017270,C00375,2026-05-04 11:41:20,D00375-1,Android,Kolkata,10.147.67.108,Failed,6
LG0017272,C00411,2025-07-21 13:59:57,D00411-1,Windows,Delhi,10.100.94.188,Failed,4
LG0017281,C00647,2025-04-07 00:22:13,D00647-1,iOS,Kochi,10.52.111.105,Failed,4
LG0017287,C00004,2025-02-25 17:38:21,D00004-1,Android,Kolkata,10.207.126.159,Failed,4
LG0017303,C00004,2026-07-11 12:08:46,D00004-2,Android,Coimbatore,10.214.42.35,Failed,3
LG0017335,C00081,2025-10-17 07:37:13,D00081-1,MacOS,Hyderabad,10.72.12.103,Failed,6
LG0017347,C00970,2026-07-22 12:10:30,D00970-1,MacOS,Pune,10.71.228.200,Failed,3
LG0017363,C00837,2026-02-28 01:24:20,D00837-1,MacOS,Madurai,10.216.159.189,Failed,3
LG0017383,C00712,2025-05-30 08:56:09,D00712-1,Android,Delhi,10.117.74.51,Failed,3
LG0017385,C00273,2025-10-13 22:05:45,D00273-1,Android,Delhi,10.190.29.244,Failed,4
LG0017401,C00681,2026-08-01 05:30:15,D00681-1,Android,Coimbatore,10.124.90.104,Failed,6
LG0017475,C00700,2026-02-19 04:50:19,D00700-1,iOS,Delhi,10.144.85.239,Failed,4
LG0017488,C00447,2025-03-12 08:11:44,D00447-1,Windows,Pune,10.253.121.148,Failed,3
LG0017519,C00543,2026-01-15 04:15:43,D00543-1,Windows,Kochi,10.197.51.238,Failed,3
LG0017539,C00280,2025-02-02 09:04:10,D00280-1,iOS,Kolkata,10.201.198.144,Failed,6
LG0017570,C00901,2025-11-02 17:52:23,D00901-1,Android,Coimbatore,10.183.213.212,Failed,3
LG0017609,C00330,2026-04-04 17:07:41,D00330-4,iOS,Bengaluru,10.194.254.111,Failed,6
LG0017610,C00823,2026-06-26 15:25:39,D00823-1,MacOS,Hyderabad,10.145.160.238,Failed,6
LG0017631,C00752,2025-02-08 18:16:32,D00752-1,MacOS,Chennai,10.173.57.6,Failed,5
LG0017641,C00958,2026-08-07 04:12:01,D00958-2,MacOS,Delhi,10.78.140.113,Failed,5
LG0017673,C00617,2025-04-07 09:44:22,D00617-1,iOS,Delhi,10.124.83.114,Failed,6
LG0017698,C00108,2025-11-15 09:44:32,D00108-1,MacOS,Bengaluru,10.232.41.150,Failed,4
LG0017768,C00890,2026-08-25 07:22:40,D00890-1,MacOS,Madurai,10.103.161.236,Failed,3
LG0017796,C00790,2025-02-28 00:19:22,D00790-1,iOS,Kochi,10.75.73.14,Failed,3
LG0017822,C00861,2025-05-07 04:43:43,D00861-3,Android,Chennai,10.58.144.177,Failed,5
LG0017848,C00959,2026-07-09 04:12:50,D00959-1,Windows,Mumbai,10.182.155.134,Failed,6
LG0017872,C00175,2025-01-05 14:15:19,D00175-1,MacOS,Chennai,10.82.148.72,Failed,4
LG0017881,C00404,2025-07-31 03:25:50,D00404-1,MacOS,Pune,10.216.116.36,Failed,6
LG0017891,C00839,2026-04-06 06:14:33,D00839-1,iOS,Kochi,10.145.20.129,Failed,5
LG0017936,C00806,2026-06-13 02:29:43,D00806-1,iOS,Kolkata,10.13.178.167,Failed,4
LG0017942,C00572,2026-06-01 15:36:15,D00572-2,MacOS,Madurai,10.139.18.243,Failed,6
LG0017944,C00193,2025-03-18 15:08:42,D00193-1,MacOS,Hyderabad,10.104.92.69,Failed,6
LG0017980,C00563,2026-03-11 02:52:57,D00563-1,MacOS,Mumbai,10.145.47.128,Failed,5
