transaction_id,account_id,customer_id,branch_id,transaction_datetime,transaction_type,transaction_amount,currency,channel,merchant_category,transaction_city,device_id,transaction_status,fee_amount,operational_cost,fraud_confirmed,high_value_flag,rapid_transaction_flag,location_change_flag,failed_transaction_flag,basic_fraud_flag_count,previous_transaction_time,minutes_since_previous,unusual_amount_flag,previous_city,multiple_device_flag,unusual_merchant_flag,repeated_failed_flag,failed_login_flag,previous_customer_transaction,days_since_previous,high_value_after_dormant_flag
T00007169,A000460,C00323,B017,2024-06-04 11:46:01,Debit,23196.23,EUR,Card,ATM,Bengaluru,D00323-1,Success,4.2,28.36,No,1,0,0,0,1,2024-03-21 02:49:14,108536.78333333334,1,Bengaluru,0,0,0,1,2024-03-21 02:49:14,75.3727662037037,1
T00007944,A000461,C00323,B017,2024-07-25 11:15:30,Debit,20497.72,INR,Card,Grocery,Bengaluru,D00323-1,Success,25.71,20.16,No,1,0,0,0,1,2024-06-04 11:46:01,73409.48333333334,1,Bengaluru,0,0,0,1,2024-06-04 11:46:01,50.97880787037037,1
T00010494,A000460,C00323,B017,2026-07-15 04:58:49,Debit,36731.58,EUR,Card,Healthcare,Bengaluru,D00323-1,Success,33.92,3.15,No,1,0,0,0,1,2026-06-07 09:25:03,54453.76666666667,1,Bengaluru,0,0,0,1,2026-06-07 09:25:03,37.815115740740744,1
T00004061,A000463,C00324,B022,2025-07-23 03:46:23,Debit,31005.34,INR,Branch,Grocery,Bengaluru,D00324-1,Success,9.68,19.13,No,1,0,0,0,1,2025-06-20 16:20:12,46766.183333333334,1,Bengaluru,0,0,0,0,2025-06-20 16:20:12,32.4765162037037,1
T00016156,A000463,C00324,B022,2025-11-18 11:10:47,Debit,20221.7,INR,UPI,Grocery,Bengaluru,D00324-1,Success,25.99,28.37,No,1,0,0,0,1,2025-10-10 18:12:04,55738.71666666667,1,Bengaluru,0,0,0,0,2025-10-10 18:12:04,38.70744212962963,1
T00007251,A000465,C00325,B024,2025-06-28 14:18:53,Debit,39388.94,INR,UPI,E-Commerce,Coimbatore,D00325-1,Success,18.62,4.08,No,1,0,0,0,1,2025-05-01 23:38:13,82960.66666666667,1,Coimbatore,0,0,1,0,2025-05-01 23:38:13,57.61157407407408,1
T00022686,A000467,C00327,B003,2026-08-15 21:36:44,Debit,30664.15,INR,Net Banking,Grocery,Chennai,D00327-1,Success,31.12,2.59,No,1,0,0,0,1,2026-07-09 21:24:32,53292.2,1,Chennai,0,0,0,0,2026-07-09 21:24:32,37.008472222222224,1
T00025297,A000469,C00328,B013,2025-02-20 08:09:25,Credit,22849.23,INR,Mobile Banking,Fuel,Bengaluru,D00328-1,Success,18.93,18.04,No,1,0,0,0,1,2025-01-11 18:52:52,56956.55,1,Bengaluru,0,0,0,0,2025-01-11 18:52:52,39.55315972222222,1
T00016806,A000470,C00329,B022,2025-02-14 15:06:08,Debit,36093.73,INR,UPI,Transfer,Mumbai,D00329-1,Success,0.52,4.88,No,1,0,0,0,1,2024-12-29 01:56:35,68469.55,1,Mumbai,0,0,1,0,2024-12-29 01:56:35,47.548298611111115,1
T00014135,A000473,C00331,B022,2026-07-23 01:37:24,Debit,34613.17,INR,UPI,Travel,Mumbai,D00331-1,Success,31.33,18.61,No,1,0,0,0,1,2026-06-19 09:13:19,48504.083333333336,1,Mumbai,0,0,0,0,2026-06-19 09:13:19,33.68339120370371,1
T00020726,A000477,C00334,B012,2024-08-19 08:49:07,Debit,35404.42,INR,UPI,Healthcare,Chennai,D00334-1,Success,10.21,28.34,No,1,0,0,0,1,2024-06-23 21:40:17,81308.83333333333,1,Chennai,0,0,0,0,2024-06-23 21:40:17,56.46446759259259,1
T00014279,A000478,C00335,B005,2024-10-04 09:23:06,Debit,95369.5,INR,Mobile Banking,Transfer,Hyderabad,D00335-1,Success,23.12,13.9,No,1,0,0,0,1,2024-08-06 09:45:55,84937.18333333333,1,Hyderabad,0,0,0,1,2024-08-06 09:45:55,58.984155092592594,1
T00002505,A000480,C00336,B018,2024-11-07 16:50:20,Debit,20418.22,INR,Mobile Banking,Utilities,Chennai,D00336-1,Success,31.1,24.74,No,1,0,0,0,1,2024-08-13 15:18:10,123932.16666666667,1,Chennai,0,0,0,1,2024-08-13 15:18:10,86.06400462962964,1
T00013922,A000479,C00336,B018,2025-05-30 21:46:30,Debit,26093.35,INR,UPI,E-Commerce,Chennai,D00336-1,Success,4.28,19.85,No,1,0,0,0,1,2025-04-09 04:15:48,74490.7,1,Chennai,0,0,0,1,2025-04-09 04:15:48,51.72965277777778,1
T00023560,A000481,C00337,B017,2026-05-20 07:07:06,Debit,31096.61,INR,UPI,E-Commerce,Delhi,D00337-1,Success,17.02,12.29,No,1,0,0,0,1,2026-04-01 07:27:32,70539.56666666667,1,Delhi,0,0,0,0,2026-04-01 07:27:32,48.98581018518519,1
T00018031,A000485,C00340,B021,2025-12-18 06:08:03,Debit,51802.04,INR,ATM,Travel,Chennai,D00340-1,Success,5.89,14.84,No,1,0,0,0,1,2025-10-01 04:19:26,112428.61666666667,1,Chennai,0,0,1,0,2025-10-01 04:19:26,78.07542824074073,1
T00012650,A000487,C00341,B017,2025-04-17 18:34:55,Debit,26804.46,INR,Net Banking,Grocery,Kolkata,D00341-1,Success,4.05,27.25,No,1,0,0,0,1,2025-03-14 18:56:27,48938.46666666667,1,Kolkata,0,0,0,1,2025-03-14 18:56:27,33.9850462962963,1
T00011194,A000487,C00341,B017,2025-10-11 19:58:09,Credit,69918.29,INR,Mobile Banking,Utilities,Kolkata,D00341-1,Success,25.11,6.64,No,1,0,0,0,1,2025-09-06 22:19:44,50258.416666666664,1,Kolkata,0,0,0,1,2025-09-06 22:19:44,34.90167824074074,1
T00015942,A000488,C00342,B003,2024-05-10 22:06:54,Credit,20106.35,INR,Mobile Banking,Dining,Pune,D00342-1,Success,21.41,3.39,No,1,0,0,0,1,2024-02-04 13:08:24,138778.5,1,Pune,0,0,0,0,2024-02-04 13:08:24,96.37395833333333,1
T00005874,A000488,C00342,B003,2025-09-15 08:47:04,Debit,49308.02,INR,UPI,Grocery,Pune,D00342-1,Success,8.06,16.08,No,1,0,0,0,1,2025-07-28 22:15:54,69751.16666666667,1,Pune,0,0,0,0,2025-07-28 22:15:54,48.43831018518519,1
T00011609,A000489,C00343,B024,2024-10-08 00:40:34,Debit,49133.91,INR,UPI,ATM,Pune,D00343-1,Success,24.03,19.48,No,1,0,0,0,1,2024-07-17 10:12:10,118948.4,1,Pune,0,0,0,0,2024-07-17 10:12:10,82.60305555555556,1
T00010753,A000490,C00344,B021,2024-09-29 07:58:38,Debit,25176.67,EUR,UPI,E-Commerce,Kolkata,D00344-1,Failed,19.19,28.28,No,1,0,0,1,2,2024-06-20 23:47:45,144490.88333333333,1,Kolkata,0,0,0,0,2024-06-20 23:47:45,100.3408912037037,1
T00019020,A000491,C00344,B021,2024-12-14 10:17:00,Debit,20224.97,INR,UPI,Electronics,Kolkata,D00344-1,Success,32.78,28.19,No,1,0,0,0,1,2024-11-06 11:54:57,54622.05,1,Kolkata,0,0,0,0,2024-11-06 11:54:57,37.931979166666665,1
T00020604,A000491,C00344,B021,2025-06-04 03:32:58,Credit,43652.41,INR,ATM,Transfer,Kolkata,D00344-1,Success,15.33,25.89,No,1,0,0,0,1,2025-04-17 23:38:59,67913.98333333334,1,Kolkata,0,0,0,0,2025-04-17 23:38:59,47.16248842592593,1
T00000287,A000494,C00346,B015,2024-04-15 01:03:38,Debit,27060.82,USD,Mobile Banking,Electronics,Mumbai,D00346-1,Success,32.02,12.74,No,1,0,0,0,1,2024-03-02 03:20:49,63222.816666666666,1,Mumbai,0,0,0,0,2024-03-02 03:20:49,43.9047337962963,1
T00005535,A000494,C00346,B015,2024-12-10 17:57:35,Debit,20615.09,USD,Mobile Banking,ATM,Mumbai,D00346-1,Success,1.61,23.91,No,1,0,0,0,1,2024-11-10 07:38:25,43819.166666666664,1,Mumbai,0,0,0,0,2024-11-10 07:38:25,30.42997685185185,1
T00013108,A000494,C00346,B015,2025-11-04 06:59:12,Debit,44121.85,USD,UPI,Dining,Mumbai,D00346-1,Success,2.21,16.42,No,1,0,0,0,1,2025-10-04 02:23:48,44915.4,1,Mumbai,0,0,0,0,2025-10-04 02:23:48,31.19125,1
T00006163,A000494,C00346,B015,2026-02-03 17:28:54,Debit,100218.68,USD,Mobile Banking,Dining,Mumbai,D00346-1,Success,32.49,25.99,No,1,0,0,0,1,2026-01-02 19:27:20,45961.566666666666,1,Mumbai,0,0,0,0,2026-01-02 19:27:20,31.91775462962963,1
T00007604,A000503,C00352,B018,2024-09-29 21:41:07,Debit,29985.86,INR,Net Banking,Grocery,Kochi,D00352-1,Success,24.48,24.8,No,1,0,0,0,1,2024-07-25 00:29:31,96311.6,1,Kochi,1,0,1,0,2024-07-25 00:29:31,66.88305555555556,1
T00015141,A000504,C00352,B018,2025-04-10 02:33:11,Debit,24141.79,INR,Card,E-Commerce,Kochi,D00352-1,Failed,17.93,5.3,No,1,0,0,1,2,2025-03-08 17:33:59,46619.2,1,Kochi,1,0,1,0,2025-03-08 17:33:59,32.37444444444444,1
T00020294,A000505,C00353,B004,2026-07-11 23:14:07,Debit,71674.87,INR,Card,Healthcare,Hyderabad,D00353-1,Success,0.57,16.3,No,1,0,0,0,1,2026-05-13 00:13:25,86340.7,1,Hyderabad,0,0,0,1,2026-05-13 00:13:25,59.958819444444444,1
T00013669,A000518,C00361,B003,2026-05-05 20:34:55,Debit,86387.76,INR,ATM,Travel,Pune,D00361-1,Success,23.28,8.5,No,1,0,0,0,1,2026-03-17 17:04:36,70770.31666666667,1,Pune,0,0,0,0,2026-03-17 17:04:36,49.14605324074074,1
T00023296,A000520,C00363,B025,2024-12-06 18:12:32,Debit,24404.1,INR,Mobile Banking,Travel,Kochi,D00363-1,Success,0.03,9.49,No,1,0,0,0,1,2024-11-06 16:22:47,43309.75,1,Kochi,0,0,0,0,2024-11-06 16:22:47,30.076215277777777,1
T00020609,A000520,C00363,B025,2025-02-02 16:05:36,Debit,20505.16,INR,UPI,ATM,Kochi,D00363-1,Success,34.31,29.1,No,1,0,0,0,1,2024-12-18 00:59:41,67145.91666666667,1,Kochi,0,0,0,0,2024-12-18 00:59:41,46.62910879629629,1
T00006439,A000524,C00366,B006,2026-07-30 03:48:56,Debit,35093.24,INR,Branch,Transfer,Delhi,D00366-1,Success,34.04,16.33,No,1,0,0,0,1,2026-06-25 04:19:09,50369.78333333333,1,Delhi,0,0,0,1,2026-06-25 04:19:09,34.9790162037037,1
T00001631,A000525,C00367,B012,2024-07-04 05:05:35,Debit,21955.7,INR,Branch,Healthcare,Pune,D00367-1,Success,6.57,24.2,No,1,0,0,0,1,2024-05-02 10:03:20,90422.25,1,Pune,0,0,0,1,2024-05-02 10:03:20,62.79322916666667,1
T00010792,A000530,C00372,B006,2024-10-01 12:30:15,Credit,25990.56,USD,Mobile Banking,Electronics,Madurai,D00372-1,Success,33.03,25.1,No,1,0,0,0,1,2024-08-10 23:01:10,74249.08333333333,1,Madurai,0,0,0,0,2024-08-10 23:01:10,51.56186342592593,1
T00012103,A000533,C00374,B005,2024-11-22 00:20:09,Debit,26249.29,INR,Card,Transfer,Kochi,D00374-1,Success,12.02,19.61,No,1,0,0,0,1,2024-10-02 16:33:28,72466.68333333333,1,Kochi,0,0,1,0,2024-10-02 16:33:28,50.32408564814815,1
T00014256,A000534,C00375,B001,2026-01-07 22:28:07,Debit,20739.21,INR,UPI,Fuel,Kolkata,D00375-1,Success,11.34,25.05,No,1,0,0,0,1,2025-11-01 22:02:06,96506.01666666666,1,Kolkata,0,0,0,1,2025-11-01 22:02:06,67.01806712962963,1
T00009061,A000536,C00376,B015,2024-08-26 03:32:30,Credit,175827.39,INR,UPI,E-Commerce,Bengaluru,D00376-1,Success,32.34,18.79,No,1,0,0,0,1,2024-05-05 04:44:22,162648.13333333333,1,Bengaluru,0,0,0,0,2024-05-05 04:44:22,112.9500925925926,1
T00013466,A000539,C00378,B021,2024-09-25 23:50:56,Debit,43902.48,INR,UPI,E-Commerce,Kochi,D00378-1,Success,13.24,9.48,No,1,0,0,0,1,2024-06-07 11:12:14,159158.7,1,Kochi,0,0,0,1,2024-06-07 11:12:14,110.526875,1
T00002452,A000542,C00380,B025,2026-02-09 05:15:59,Credit,57542.48,INR,UPI,E-Commerce,Chennai,D00380-1,Failed,32.39,24.46,No,1,0,0,1,2,2025-12-22 07:04:47,70451.2,1,Chennai,0,0,0,0,2025-12-22 07:04:47,48.92444444444445,1
T00006119,A000558,C00391,B023,2026-06-30 21:03:55,Debit,28393.7,INR,Card,Healthcare,Kolkata,D00391-1,Success,33.02,23.04,No,1,0,0,0,1,2026-04-06 16:40:09,122663.76666666666,1,Kolkata,0,0,0,0,2026-04-06 16:40:09,85.1831712962963,1
T00010906,A000563,C00396,B007,2025-04-16 18:45:51,Debit,49728.24,INR,Mobile Banking,Fuel,Kochi,D00396-1,Success,13.65,10.83,No,1,0,0,0,1,2025-03-12 03:08:53,51336.96666666667,1,Kochi,0,0,0,1,2025-03-12 03:08:53,35.650671296296295,1
T00009597,A000569,C00399,B018,2024-06-23 13:06:53,Credit,30415.93,INR,Card,Grocery,Madurai,D00399-1,Success,21.35,20.71,No,1,0,0,0,1,2024-04-10 05:59:31,106987.36666666667,1,Madurai,0,0,0,1,2024-04-10 05:59:31,74.2967824074074,1
T00014809,A000568,C00399,B018,2025-03-01 02:18:28,Debit,45541.71,INR,UPI,Transfer,Madurai,D00399-1,Success,13.74,29.47,No,1,0,0,0,1,2025-01-12 15:34:18,68324.16666666667,1,Madurai,0,0,0,1,2025-01-12 15:34:18,47.44733796296296,1
T00007546,A000570,C00400,B014,2026-07-15 23:23:22,Credit,22450.83,INR,UPI,Grocery,Madurai,D00400-1,Success,1.09,15.14,No,1,0,0,0,1,2026-05-30 08:48:32,67114.83333333333,1,Madurai,0,0,0,0,2026-05-30 08:48:32,46.60752314814815,1
T00000677,A000571,C00401,B015,2024-03-15 16:07:16,Debit,37347.88,INR,Mobile Banking,Electronics,Delhi,D00401-1,Success,20.51,27.44,No,1,0,0,0,1,2024-01-16 00:15:18,85911.96666666666,1,Delhi,0,0,0,1,2024-01-16 00:15:18,59.66108796296297,1
T00004325,A000575,C00404,B019,2026-01-15 07:26:30,Debit,29223.14,USD,Card,Travel,Pune,D00404-1,Success,17.12,29.84,No,1,0,0,0,1,2025-12-14 18:15:32,45430.96666666667,1,Pune,0,0,0,1,2025-12-14 18:15:32,31.549282407407407,1
T00004365,A000576,C00405,B014,2025-11-11 19:52:29,Credit,38084.33,INR,Card,Healthcare,Kochi,D00405-1,Success,12.66,7.49,No,1,0,0,0,1,2025-08-06 22:34:34,139517.91666666666,1,Kochi,0,0,0,0,2025-08-06 22:34:34,96.88744212962963,1
T00020529,A000583,C00409,B025,2025-08-17 03:43:48,Debit,46266.09,INR,UPI,ATM,Coimbatore,D00409-1,Success,6.6,6.35,No,1,0,0,0,1,2025-07-04 20:29:08,62354.666666666664,1,Coimbatore,0,0,0,0,2025-07-04 20:29:08,43.30185185185185,1
T00011885,A000585,C00410,B006,2024-08-03 05:23:51,Credit,51497.06,INR,UPI,Dining,Pune,D00410-1,Success,17.7,29.53,No,1,0,0,0,1,2024-07-03 04:31:17,44692.566666666666,1,Pune,0,0,1,1,2024-07-03 04:31:17,31.03650462962963,1
T00016213,A000584,C00410,B006,2024-12-10 18:25:54,Debit,21135.75,INR,UPI,Electronics,Pune,D00410-1,Success,33.5,12.56,No,1,0,0,0,1,2024-10-31 04:17:11,58448.71666666667,1,Pune,0,0,1,1,2024-10-31 04:17:11,40.58938657407408,1
T00005322,A000584,C00410,B006,2025-11-06 13:21:19,Debit,20642.2,INR,Card,Grocery,Pune,D00410-1,Success,25.66,19.39,No,1,0,0,0,1,2025-09-26 08:22:39,59338.666666666664,1,Pune,0,0,1,1,2025-09-26 08:22:39,41.20740740740741,1
T00001782,A000586,C00411,B004,2024-12-22 22:52:05,Debit,55371.22,INR,Mobile Banking,ATM,Delhi,D00411-1,Success,30.82,22.96,No,1,0,0,0,1,2024-11-10 17:27:19,60804.76666666667,1,Delhi,0,0,0,1,2024-11-10 17:27:19,42.22553240740741,1
T00005794,A000587,C00412,B007,2024-09-19 11:28:15,Debit,65726.87,INR,Net Banking,Electronics,Pune,D00412-1,Reversed,3.29,7.66,No,1,0,0,0,1,2024-08-04 08:06:30,66441.75,1,Pune,0,0,0,0,2024-08-04 08:06:30,46.14010416666667,1
T00007655,A000587,C00412,B007,2025-03-11 07:43:04,Debit,46002.29,INR,UPI,Travel,Pune,D00412-1,Success,15.13,15.3,No,1,0,0,0,1,2025-01-12 14:27:21,83115.71666666666,1,Pune,0,0,0,0,2025-01-12 14:27:21,57.71924768518519,1
T00005120,A000588,C00412,B007,2026-05-08 21:10:30,Debit,24446.43,INR,Mobile Banking,Utilities,Pune,D00412-1,Success,16.45,19.54,No,1,0,0,0,1,2026-02-27 15:13:15,101157.25,1,Pune,0,0,0,0,2026-02-27 15:13:15,70.24809027777778,1
T00021391,A000590,C00414,B003,2025-11-25 09:36:11,Credit,19785.02,INR,Card,Travel,Delhi,D00414-1,Success,4.09,9.44,No,1,0,0,0,1,2025-10-04 19:52:38,74263.55,1,Delhi,0,0,0,1,2025-10-04 19:52:38,51.57190972222222,1
T00016604,A000592,C00415,B016,2026-06-13 12:14:05,Credit,53851.11,INR,Mobile Banking,ATM,Hyderabad,D00415-1,Success,9.84,13.2,No,1,0,0,0,1,2026-04-29 20:36:40,64297.416666666664,1,Hyderabad,1,0,0,0,2026-04-29 20:36:40,44.650983796296295,1
T00021610,A000595,C00417,B018,2024-09-21 13:36:23,Credit,250000.0,INR,Net Banking,Electronics,Hyderabad,D00417-1,Success,24.37,22.97,No,1,0,0,0,1,2024-08-08 03:21:24,63974.98333333333,1,Hyderabad,0,0,1,0,2024-08-08 03:21:24,44.427071759259256,1
T00016570,A000595,C00417,B018,2025-01-04 18:35:51,Debit,52921.08,INR,UPI,Travel,Hyderabad,D00417-1,Success,3.71,5.58,No,1,0,0,0,1,2024-09-21 13:36:23,151499.46666666667,1,Hyderabad,0,0,1,0,2024-09-21 13:36:23,105.20796296296297,1
T00022214,A000596,C00418,B022,2026-06-30 01:50:13,Debit,49392.35,INR,UPI,Electronics,Mumbai,D00418-1,Success,14.15,4.42,No,1,0,0,0,1,2026-05-31 00:32:18,43277.916666666664,1,Mumbai,0,0,0,1,2026-05-31 00:32:18,30.054108796296298,1
T00005907,A000596,C00418,B022,2026-08-05 00:40:09,Debit,53657.31,INR,Net Banking,Electronics,Mumbai,D00418-1,Success,20.54,20.7,No,1,0,0,0,1,2026-07-03 21:49:05,46251.066666666666,1,Mumbai,0,0,0,1,2026-07-03 21:49:05,32.118796296296296,1
T00009221,A000598,C00420,B011,2025-02-05 16:04:50,Debit,39343.5,INR,Mobile Banking,Utilities,Mumbai,D00420-1,Success,16.21,23.87,No,1,0,0,0,1,2024-10-16 03:04:07,162060.71666666667,1,Mumbai,0,0,0,0,2024-10-16 03:04:07,112.54216435185185,1
T00015976,A000604,C00423,B013,2025-04-29 12:18:21,Credit,29769.03,INR,UPI,Transfer,Madurai,D00423-1,Success,26.07,21.16,No,1,0,0,0,1,2025-03-07 19:40:44,75877.61666666667,1,Madurai,0,0,1,0,2025-03-07 19:40:44,52.69278935185185,1
T00022648,A000608,C00425,B024,2026-05-22 06:55:39,Debit,23674.9,INR,UPI,Dining,Pune,D00425-1,Success,29.41,4.8,No,1,0,0,0,1,2026-04-06 02:03:17,66532.36666666667,1,Pune,0,0,0,0,2026-04-06 02:03:17,46.203032407407406,1
T00011532,A000617,C00430,B023,2024-02-13 00:53:54,Debit,22924.3,INR,UPI,Travel,Bengaluru,D00430-1,Success,6.41,14.52,No,1,0,0,0,1,2024-01-09 10:35:42,49818.2,1,Bengaluru,0,0,0,0,2024-01-09 10:35:42,34.59597222222222,1
T00009121,A000623,C00434,B011,2024-11-02 16:10:14,Debit,30813.38,INR,UPI,Travel,Pune,D00434-1,Failed,33.4,28.17,No,1,0,0,1,2,2024-09-13 19:14:10,71816.06666666667,1,Pune,0,0,0,0,2024-09-13 19:14:10,49.87226851851852,1
T00012159,A000624,C00435,B006,2024-08-01 11:49:34,Credit,32215.9,INR,Mobile Banking,Fuel,Hyderabad,D00435-1,Failed,18.03,14.23,No,1,0,0,1,2,2024-06-04 07:34:05,83775.48333333334,1,Hyderabad,0,0,0,1,2024-06-04 07:34:05,58.17741898148148,1
T00000315,A000624,C00435,B006,2026-06-27 03:39:58,Debit,21910.96,INR,UPI,Transfer,Hyderabad,D00435-1,Success,1.34,12.75,No,1,0,0,0,1,2026-04-29 10:18:25,84561.55,1,Hyderabad,0,0,0,1,2026-04-29 10:18:25,58.72329861111111,1
T00000530,A000625,C00436,B023,2025-03-21 11:21:59,Debit,35976.28,USD,UPI,ATM,Pune,D00436-1,Success,26.21,24.14,No,1,0,0,0,1,2025-01-23 22:14:54,81427.08333333333,1,Pune,0,0,0,1,2025-01-23 22:14:54,56.546585648148145,1
T00018655,A000625,C00436,B023,2026-05-08 21:18:44,Debit,44137.17,USD,UPI,Fuel,Pune,D00436-1,Success,23.35,21.04,No,1,0,0,0,1,2026-03-13 21:28:06,80630.63333333333,1,Pune,0,0,0,1,2026-03-13 21:28:06,55.99349537037037,1
T00007752,A000631,C00440,B010,2025-02-21 16:58:22,Credit,29213.97,INR,Branch,Healthcare,Coimbatore,D00440-1,Success,20.37,17.23,No,1,0,0,0,1,2025-01-04 09:37:07,69561.25,1,Coimbatore,0,0,1,0,2025-01-04 09:37:07,48.306423611111114,1
T00001785,A000632,C00441,B007,2025-10-15 06:25:13,Credit,29289.62,INR,UPI,Dining,Pune,D00441-1,Success,33.44,14.67,No,1,0,0,0,1,2025-07-19 21:49:39,125795.56666666667,1,Pune,0,0,0,0,2025-07-19 21:49:39,87.3580324074074,1
T00015325,A000632,C00441,B007,2026-03-12 14:09:25,Credit,36207.08,INR,UPI,Healthcare,Pune,D00441-1,Success,5.07,18.2,No,1,0,0,0,1,2025-12-03 14:30:55,142538.5,1,Pune,0,0,0,0,2025-12-03 14:30:55,98.98506944444445,1
T00024608,A000634,C00442,B011,2026-04-26 00:32:22,Debit,26841.61,INR,Net Banking,Electronics,Chennai,D00442-1,Success,28.46,15.5,No,1,0,0,0,1,2026-03-22 07:10:38,50001.73333333333,1,Chennai,0,0,1,1,2026-03-22 07:10:38,34.72342592592592,1
T00015673,A000637,C00444,B020,2026-08-15 01:18:55,Credit,42868.53,INR,UPI,Travel,Chennai,D00444-1,Success,32.31,24.09,No,1,0,0,0,1,2026-06-18 13:48:37,82770.3,1,Chennai,0,0,0,0,2026-06-18 13:48:37,57.479375,1
T00016622,A000639,C00445,B010,2024-07-12 09:39:17,Debit,25315.17,INR,ATM,Transfer,Chennai,D00445-1,Success,28.4,19.35,No,1,0,0,0,1,2024-06-09 18:57:23,46961.9,1,Chennai,0,0,0,1,2024-06-09 18:57:23,32.612430555555555,1
T00023005,A000639,C00445,B010,2025-06-11 07:53:15,Debit,27557.18,INR,Mobile Banking,Fuel,Chennai,D00445-1,Success,3.24,22.9,No,1,0,0,0,1,2025-04-21 10:25:39,73287.6,1,Chennai,0,0,0,1,2025-04-21 10:25:39,50.89416666666666,1
T00005567,A000639,C00445,B010,2025-07-23 17:04:23,Debit,35167.35,INR,Card,Grocery,Chennai,D00445-1,Success,12.53,12.5,No,1,0,0,0,1,2025-06-16 10:16:39,53687.73333333333,1,Chennai,0,0,0,1,2025-06-16 10:16:39,37.28314814814815,1
T00019794,A000641,C00446,B017,2026-04-12 07:12:37,Debit,21420.0,INR,UPI,E-Commerce,Chennai,D00446-1,Success,29.49,25.26,No,1,0,0,0,1,2026-02-16 20:59:01,78373.6,1,Chennai,0,0,1,1,2026-02-16 20:59:01,54.42611111111111,1
T00020748,A000647,C00450,B009,2025-04-13 08:33:17,Debit,21230.86,INR,Card,ATM,Kochi,D00450-1,Success,27.65,8.9,No,1,0,0,0,1,2025-03-09 12:48:28,50144.816666666666,1,Kochi,0,0,0,1,2025-03-09 12:48:28,34.82278935185185,1
T00025627,A000649,C00451,B016,2025-12-27 02:00:32,Debit,64886.23,INR,ATM,Dining,Hyderabad,D00451-1,Success,21.74,23.2,No,1,0,0,0,1,2025-11-18 02:12:14,56148.3,1,Hyderabad,0,0,1,0,2025-11-18 02:12:14,38.991875,1
T00019062,A000656,C00454,B023,2024-10-25 13:27:03,Credit,29509.36,INR,UPI,Grocery,Delhi,D00454-1,Success,21.32,26.74,No,1,0,0,0,1,2024-09-08 01:13:13,68413.83333333333,1,Delhi,0,0,0,1,2024-09-08 01:13:13,47.509606481481484,1
T00003624,A000656,C00454,B023,2026-06-22 05:02:41,Credit,36660.54,INR,Net Banking,E-Commerce,Delhi,D00454-1,Success,34.16,23.37,No,1,0,0,0,1,2026-04-12 19:52:28,101350.21666666666,1,Delhi,0,0,0,1,2026-04-12 19:52:28,70.3820949074074,1
T00019053,A000658,C00455,B010,2025-03-24 17:31:01,Debit,78252.69,EUR,Card,E-Commerce,Chennai,D00455-1,Success,31.59,9.41,No,1,0,0,0,1,2024-12-19 21:38:37,136552.4,1,Chennai,0,0,0,0,2024-12-19 21:38:37,94.82805555555555,1
T00000740,A000660,C00457,B014,2026-07-04 19:26:11,Debit,113638.42,INR,ATM,Healthcare,Madurai,D00457-1,Success,21.0,22.52,No,1,0,0,0,1,2026-05-06 11:14:51,85451.33333333333,1,Madurai,0,0,0,0,2026-05-06 11:14:51,59.341203703703705,1
T00024334,A000663,C00459,B011,2025-05-15 13:52:01,Credit,31063.38,INR,Mobile Banking,Grocery,Kolkata,D00459-1,Reversed,14.65,12.01,No,1,0,0,0,1,2025-01-24 09:57:38,160074.38333333333,1,Kolkata,0,0,0,0,2025-01-24 09:57:38,111.1627662037037,1
T00022021,A000663,C00459,B011,2026-03-22 07:13:45,Debit,21139.04,INR,ATM,ATM,Kolkata,D00459-1,Success,31.12,6.07,No,1,0,0,0,1,2025-12-12 07:13:03,144000.7,1,Kolkata,0,0,0,0,2025-12-12 07:13:03,100.00048611111112,1
T00026037,A000668,C00462,B002,2025-08-19 17:03:00,Debit,848531.34,INR,Branch,Transfer,Chennai,D00462-1,Success,50.0,25.0,Yes,1,0,0,0,1,2025-04-20 10:04:58,174658.03333333333,1,Chennai,0,0,0,0,2025-04-20 10:04:58,121.29030092592592,1
T00012569,A000670,C00463,B011,2025-09-21 03:17:38,Debit,49599.51,USD,Mobile Banking,Utilities,Hyderabad,D00463-1,Success,16.29,25.15,No,1,0,0,0,1,2025-07-18 20:13:12,92584.43333333333,1,Hyderabad,0,0,1,0,2025-07-18 20:13:12,64.29474537037036,1
T00002362,A000671,C00464,B014,2024-09-17 18:19:07,Debit,27285.71,INR,UPI,Utilities,Mumbai,D00464-1,Success,22.95,16.73,No,1,0,0,0,1,2024-07-29 16:41:37,72097.5,1,Mumbai,0,0,0,0,2024-07-29 16:41:37,50.067708333333336,1
T00016959,A000672,C00465,B015,2025-01-26 18:06:30,Debit,22977.66,INR,Card,Dining,Chennai,D00465-1,Success,11.76,4.51,No,1,0,0,0,1,2024-11-27 18:15:46,86390.73333333334,1,Chennai,0,0,0,1,2024-11-27 18:15:46,59.99356481481482,1
T00023704,A000672,C00465,B015,2025-03-30 21:33:37,Debit,48350.07,INR,UPI,Transfer,Chennai,D00465-1,Success,12.16,7.17,No,1,0,0,0,1,2025-02-28 08:55:14,43958.38333333333,1,Chennai,0,0,0,1,2025-02-28 08:55:14,30.52665509259259,1
