transaction_id,account_id,customer_id,branch_id,transaction_datetime,transaction_type,transaction_amount,currency,channel,merchant_category,transaction_city,device_id,transaction_status,fee_amount,operational_cost,fraud_confirmed,high_value_flag,rapid_transaction_flag,location_change_flag,failed_transaction_flag,basic_fraud_flag_count,unusual_amount_flag,multiple_device_flag,unusual_merchant_flag,repeated_failed_flag,failed_login_flag,high_value_after_dormant_flag,fraud_risk_score,fraud_risk_level,predicted_fraud
T00009100,A000708,C00493,B008,2025-11-28 02:30:00,Debit,2074.32,INR,Net Banking,Grocery,Mumbai,D00493-1,Success,20.18,11.6,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00005728,A000710,C00493,B008,2025-11-30 23:30:48,Credit,11577.08,INR,Card,Electronics,Mumbai,D00493-1,Success,8.04,8.01,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00018423,A000710,C00493,B008,2025-12-18 19:54:11,Debit,925.08,INR,UPI,Electronics,Mumbai,D00493-1,Success,2.04,19.85,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00005329,A000709,C00493,B008,2025-12-20 03:39:58,Credit,9469.56,INR,Mobile Banking,E-Commerce,Mumbai,D00493-1,Success,11.14,21.23,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00017653,A000710,C00493,B008,2026-01-03 00:49:53,Credit,3639.67,INR,Net Banking,Healthcare,Mumbai,D00493-1,Success,31.83,26.46,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00014274,A000708,C00493,B008,2026-01-26 14:43:35,Credit,3863.15,INR,Card,Transfer,Mumbai,D00493-1,Success,0.42,7.63,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00016678,A000708,C00493,B008,2026-01-27 15:42:57,Debit,8605.0,INR,UPI,Transfer,Mumbai,D00493-1,Success,0.5,17.7,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00016188,A000708,C00493,B008,2026-01-30 02:07:53,Credit,6819.22,INR,Mobile Banking,E-Commerce,Mumbai,D00493-1,Success,22.94,25.09,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00018352,A000708,C00493,B008,2026-02-12 18:44:56,Debit,4114.78,INR,UPI,Dining,Mumbai,D00493-1,Success,4.96,26.08,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00023091,A000709,C00493,B008,2026-02-15 16:12:46,Credit,835.98,INR,UPI,Dining,Mumbai,D00493-1,Success,21.68,24.17,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00013129,A000708,C00493,B008,2026-02-19 15:59:16,Debit,4445.61,INR,Card,Transfer,Mumbai,D00493-1,Success,22.14,2.82,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00007908,A000708,C00493,B008,2026-02-20 17:30:29,Debit,11864.43,INR,UPI,Grocery,Mumbai,D00493-1,Failed,34.41,25.75,No,0,0,0,1,1,0,0,0,1,0,0,10,Low,No
T00013147,A000709,C00493,B008,2026-02-23 09:29:46,Debit,3985.92,INR,Mobile Banking,Dining,Mumbai,D00493-1,Failed,23.53,19.37,No,0,0,0,1,1,0,0,0,1,0,0,10,Low,No
T00021655,A000708,C00493,B008,2026-02-27 09:38:08,Credit,14126.5,INR,Card,ATM,Mumbai,D00493-1,Success,14.28,5.05,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00006637,A000709,C00493,B008,2026-03-10 10:46:26,Credit,1204.85,INR,Mobile Banking,ATM,Mumbai,D00493-1,Success,10.27,8.74,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00023107,A000709,C00493,B008,2026-03-12 09:29:55,Debit,1228.34,INR,Card,Travel,Mumbai,D00493-1,Success,7.47,27.54,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00022057,A000708,C00493,B008,2026-03-26 17:20:11,Credit,1306.21,INR,Net Banking,Healthcare,Mumbai,D00493-1,Success,3.22,2.92,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00015851,A000710,C00493,B008,2026-05-05 15:49:00,Debit,4617.37,INR,Net Banking,Transfer,Mumbai,D00493-1,Success,17.76,26.09,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00013806,A000708,C00493,B008,2026-05-29 11:24:51,Debit,2082.46,INR,UPI,Electronics,Mumbai,D00493-1,Success,17.75,10.52,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00011449,A000708,C00493,B008,2026-06-04 09:16:11,Credit,15837.7,INR,UPI,Transfer,Mumbai,D00493-1,Success,9.11,13.1,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00021305,A000708,C00493,B008,2026-06-11 08:48:34,Debit,11047.66,INR,Mobile Banking,Fuel,Mumbai,D00493-1,Success,33.83,19.15,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00000184,A000709,C00493,B008,2026-06-13 16:23:15,Credit,20279.52,INR,Mobile Banking,Travel,Mumbai,D00493-1,Success,17.77,23.97,No,1,0,0,0,1,1,0,0,1,0,0,30,Medium,No
T00022445,A000708,C00493,B008,2026-07-01 06:21:10,Debit,3162.99,INR,Card,Transfer,Mumbai,D00493-1,Success,21.62,21.9,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00023545,A000710,C00493,B008,2026-07-04 10:43:56,Debit,26771.43,INR,Card,Grocery,Mumbai,D00493-1,Success,27.17,15.58,No,1,0,0,0,1,1,0,0,1,0,0,30,Medium,No
T00006626,A000708,C00493,B008,2026-07-11 18:21:48,Debit,1482.0,INR,UPI,Healthcare,Mumbai,D00493-1,Success,18.48,2.44,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00013565,A000708,C00493,B008,2026-07-13 06:20:50,Credit,4687.66,INR,UPI,Fuel,Mumbai,D00493-1,Success,20.04,26.72,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00006811,A000708,C00493,B008,2026-07-14 22:32:41,Debit,1447.25,INR,Net Banking,Healthcare,Mumbai,D00493-1,Success,0.68,18.24,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00018124,A000708,C00493,B008,2026-07-16 12:45:03,Debit,2674.1,INR,Branch,Healthcare,Mumbai,D00493-1,Success,6.71,26.74,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00008261,A000708,C00493,B008,2026-07-24 18:31:08,Credit,1180.41,INR,Mobile Banking,Transfer,Mumbai,D00493-1,Success,19.2,29.44,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00021312,A000709,C00493,B008,2026-08-18 03:24:33,Debit,4110.45,INR,Branch,Utilities,Mumbai,D00493-1,Failed,24.49,29.18,No,0,0,0,1,1,0,0,0,1,0,0,10,Low,No
T00016280,A000708,C00493,B008,2026-08-26 07:57:16,Credit,15632.15,INR,Net Banking,Utilities,Mumbai,D00493-1,Success,21.95,5.69,No,0,0,0,0,0,0,0,0,1,0,0,10,Low,No
T00002608,A000712,C00494,B025,2025-10-14 09:50:19,Credit,3118.29,INR,UPI,Travel,Mumbai,D00494-1,Success,33.75,12.83,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00005838,A000713,C00494,B025,2025-10-15 02:01:51,Debit,1519.34,INR,UPI,Fuel,Mumbai,D00494-1,Success,18.54,4.09,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00017388,A000712,C00494,B025,2025-10-15 19:36:34,Credit,25618.45,INR,UPI,Grocery,Mumbai,D00494-1,Success,18.92,12.5,No,1,0,0,0,1,1,0,0,0,1,0,25,Medium,No
T00006747,A000711,C00494,B025,2025-10-23 13:10:04,Debit,9145.87,INR,Mobile Banking,Fuel,Mumbai,D00494-1,Success,3.15,10.62,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00012462,A000711,C00494,B025,2025-10-25 13:53:47,Debit,30341.1,INR,UPI,Healthcare,Mumbai,D00494-1,Success,26.06,10.31,No,1,0,0,0,1,1,0,0,0,1,0,25,Medium,No
T00010889,A000712,C00494,B025,2025-11-06 05:18:19,Credit,16499.31,INR,Mobile Banking,Transfer,Mumbai,D00494-1,Success,10.25,28.65,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00022269,A000712,C00494,B025,2025-11-19 13:15:10,Debit,3516.23,INR,UPI,Electronics,Mumbai,D00494-1,Success,32.75,23.59,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00002343,A000711,C00494,B025,2025-11-21 23:20:59,Debit,4446.46,INR,ATM,Fuel,Mumbai,D00494-1,Success,28.55,13.8,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00013162,A000713,C00494,B025,2025-11-28 09:05:56,Credit,5355.68,INR,Card,Healthcare,Mumbai,D00494-1,Success,15.95,27.21,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00020096,A000712,C00494,B025,2025-11-29 23:20:17,Debit,2258.88,INR,Mobile Banking,Travel,Mumbai,D00494-1,Success,17.64,22.79,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00024983,A000711,C00494,B025,2025-11-30 15:21:56,Debit,828.04,INR,UPI,Fuel,Mumbai,D00494-1,Success,23.31,25.73,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00012821,A000713,C00494,B025,2025-11-30 20:06:22,Credit,748.41,INR,UPI,Utilities,Mumbai,D00494-1,Success,3.35,18.85,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00015070,A000713,C00494,B025,2025-12-01 14:34:53,Debit,10631.35,INR,ATM,Utilities,Mumbai,D00494-1,Success,14.89,21.52,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00005571,A000713,C00494,B025,2025-12-01 15:31:41,Debit,42173.86,INR,Net Banking,E-Commerce,Mumbai,D00494-1,Success,4.44,8.03,No,1,0,0,0,1,1,0,0,0,1,0,25,Medium,No
T00018167,A000713,C00494,B025,2025-12-01 19:12:24,Credit,23102.54,INR,UPI,Transfer,Mumbai,D00494-1,Success,21.16,15.13,No,1,0,0,0,1,1,0,0,0,1,0,25,Medium,No
T00012385,A000712,C00494,B025,2025-12-05 10:33:29,Debit,518.41,INR,Net Banking,Dining,Mumbai,D00494-1,Success,34.6,27.75,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00013666,A000713,C00494,B025,2025-12-22 21:30:06,Debit,14037.35,INR,Card,Transfer,Mumbai,D00494-1,Success,15.81,16.27,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00025554,A000712,C00494,B025,2025-12-22 23:06:38,Debit,4312.38,INR,Mobile Banking,E-Commerce,Mumbai,D00494-1,Success,1.37,28.46,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00005863,A000711,C00494,B025,2026-01-07 20:50:39,Debit,22456.51,INR,Mobile Banking,Electronics,Mumbai,D00494-1,Success,9.46,4.59,No,1,0,0,0,1,1,0,0,0,1,0,25,Medium,No
T00017902,A000711,C00494,B025,2026-01-09 10:25:21,Credit,997.63,INR,Card,ATM,Mumbai,D00494-1,Success,20.03,2.58,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00007598,A000713,C00494,B025,2026-01-15 23:41:04,Debit,7078.89,INR,Card,Grocery,Mumbai,D00494-1,Success,10.76,17.73,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00001609,A000712,C00494,B025,2026-01-17 06:22:06,Credit,7381.45,INR,Card,ATM,Mumbai,D00494-1,Success,10.82,14.03,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00020204,A000711,C00494,B025,2026-01-19 02:13:42,Debit,29206.43,INR,UPI,Travel,Mumbai,D00494-1,Success,13.66,25.65,No,1,0,0,0,1,1,0,0,0,1,0,25,Medium,No
T00019081,A000713,C00494,B025,2026-01-20 16:21:30,Debit,6165.2,INR,ATM,Grocery,Mumbai,D00494-1,Success,7.48,19.38,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00022969,A000713,C00494,B025,2026-02-06 11:24:37,Debit,3837.46,INR,Card,ATM,Mumbai,D00494-1,Success,9.0,8.59,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00004556,A000711,C00494,B025,2026-02-08 20:19:02,Debit,4172.42,INR,Mobile Banking,Travel,Mumbai,D00494-1,Success,32.57,2.26,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00006399,A000711,C00494,B025,2026-03-01 05:45:34,Debit,500.29,INR,Net Banking,Utilities,Mumbai,D00494-1,Success,8.56,15.84,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00012374,A000713,C00494,B025,2026-03-03 15:35:38,Debit,8591.36,INR,UPI,Utilities,Mumbai,D00494-1,Success,34.11,5.94,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00007907,A000713,C00494,B025,2026-03-04 04:21:09,Debit,7984.0,INR,ATM,ATM,Mumbai,D00494-1,Success,23.22,21.17,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00011130,A000711,C00494,B025,2026-03-04 14:31:44,Debit,12418.0,INR,Net Banking,Fuel,Mumbai,D00494-1,Success,19.44,2.66,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00015269,A000713,C00494,B025,2026-03-10 11:47:41,Credit,2772.39,INR,UPI,Fuel,Mumbai,D00494-1,Success,25.46,26.16,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00024859,A000712,C00494,B025,2026-03-16 07:26:47,Debit,8910.53,INR,UPI,E-Commerce,Mumbai,D00494-1,Success,30.13,2.98,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00004688,A000713,C00494,B025,2026-03-16 21:55:44,Debit,2442.75,INR,UPI,Travel,Mumbai,D00494-1,Success,12.66,25.46,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00010729,A000713,C00494,B025,2026-03-21 11:59:44,Debit,5824.86,INR,ATM,Travel,Mumbai,D00494-1,Success,2.82,28.5,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00004720,A000713,C00494,B025,2026-04-05 21:19:03,Debit,2208.85,INR,Branch,Travel,Mumbai,D00494-1,Success,19.78,19.0,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00015619,A000711,C00494,B025,2026-04-09 20:02:48,Credit,1779.55,INR,ATM,ATM,Mumbai,D00494-1,Success,3.1,12.42,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00009936,A000713,C00494,B025,2026-04-18 13:01:11,Debit,2236.02,INR,Card,Utilities,Mumbai,D00494-1,Success,24.7,3.68,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00015826,A000713,C00494,B025,2026-04-24 00:16:14,Debit,32748.12,INR,Card,E-Commerce,Mumbai,D00494-1,Success,12.46,21.81,No,1,0,0,0,1,1,0,0,0,1,0,25,Medium,No
T00005431,A000711,C00494,B025,2026-04-26 12:27:59,Debit,8738.61,INR,Net Banking,Utilities,Mumbai,D00494-1,Success,19.02,24.14,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00014294,A000711,C00494,B025,2026-04-29 06:23:34,Credit,10238.46,INR,UPI,Healthcare,Mumbai,D00494-1,Success,31.1,24.1,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00022796,A000712,C00494,B025,2026-04-29 17:07:15,Credit,18636.18,INR,Card,ATM,Mumbai,D00494-1,Success,21.87,21.01,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00014745,A000711,C00494,B025,2026-05-07 11:13:48,Debit,16350.39,INR,UPI,Dining,Mumbai,D00494-1,Success,24.74,13.23,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00022647,A000711,C00494,B025,2026-05-16 01:34:34,Debit,2903.11,INR,Card,Dining,Mumbai,D00494-1,Success,24.52,17.71,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00004098,A000713,C00494,B025,2026-05-17 00:36:56,Debit,4999.14,INR,UPI,Dining,Mumbai,D00494-1,Success,8.79,11.28,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00019117,A000713,C00494,B025,2026-05-26 09:12:02,Credit,4920.16,INR,UPI,Healthcare,Mumbai,D00494-1,Success,19.93,16.12,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00023979,A000713,C00494,B025,2026-06-11 06:14:04,Debit,4272.11,INR,Mobile Banking,E-Commerce,Mumbai,D00494-1,Success,2.92,13.8,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00023055,A000711,C00494,B025,2026-06-12 11:54:15,Credit,20248.24,INR,Mobile Banking,Fuel,Mumbai,D00494-1,Success,29.58,6.44,No,1,0,0,0,1,1,0,0,0,1,0,25,Medium,No
T00017823,A000711,C00494,B025,2026-06-14 04:57:31,Debit,10232.34,INR,UPI,Utilities,Mumbai,D00494-1,Success,11.69,14.76,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00018398,A000713,C00494,B025,2026-06-23 05:10:25,Credit,6426.48,INR,UPI,ATM,Mumbai,D00494-1,Success,3.65,11.26,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00023168,A000713,C00494,B025,2026-06-23 23:27:19,Credit,3837.66,INR,UPI,Dining,Mumbai,D00494-1,Success,12.37,8.17,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00002776,A000713,C00494,B025,2026-06-26 16:25:42,Debit,48677.61,INR,UPI,Fuel,Mumbai,D00494-1,Success,22.42,4.31,No,1,0,0,0,1,1,0,0,0,1,0,25,Medium,No
T00021746,A000712,C00494,B025,2026-07-08 01:38:23,Credit,829.4,INR,Card,Grocery,Mumbai,D00494-1,Failed,6.17,28.89,No,0,0,0,1,1,0,0,0,0,1,0,5,Low,No
T00024732,A000712,C00494,B025,2026-07-08 21:32:54,Credit,20857.94,INR,UPI,Utilities,Mumbai,D00494-1,Success,17.04,4.77,No,1,0,0,0,1,1,0,0,0,1,0,25,Medium,No
T00025843,A000712,C00494,B025,2026-07-29 03:07:03,Credit,560.37,INR,UPI,Fuel,Mumbai,D00494-1,Success,5.94,19.98,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00019396,A000711,C00494,B025,2026-07-31 06:34:29,Debit,6828.94,INR,UPI,Electronics,Mumbai,D00494-1,Success,8.97,9.98,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00024005,A000713,C00494,B025,2026-08-09 20:29:47,Credit,15964.95,INR,Branch,Transfer,Mumbai,D00494-1,Success,3.33,17.04,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00023208,A000712,C00494,B025,2026-08-30 07:24:20,Debit,3847.3,INR,UPI,E-Commerce,Mumbai,D00494-1,Success,21.49,7.29,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00021530,A000714,C00495,B023,2024-02-29 09:21:21,Credit,1285.84,INR,Mobile Banking,Electronics,Madurai,D00495-1,Success,10.26,26.95,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00023529,A000714,C00495,B023,2024-06-01 06:23:54,Debit,1462.21,INR,Mobile Banking,Transfer,Madurai,D00495-1,Success,21.01,23.83,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00001133,A000714,C00495,B023,2024-06-12 20:27:41,Debit,15593.55,INR,UPI,Travel,Madurai,D00495-1,Success,4.85,20.91,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00007131,A000714,C00495,B023,2024-07-10 02:45:14,Debit,9915.04,INR,ATM,E-Commerce,Madurai,D00495-1,Success,11.89,25.09,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00003657,A000714,C00495,B023,2024-08-22 09:51:47,Credit,9024.94,INR,UPI,Fuel,Madurai,D00495-1,Success,27.14,26.87,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00013149,A000714,C00495,B023,2024-09-07 15:27:36,Credit,4163.63,INR,UPI,Utilities,Madurai,D00495-1,Success,32.78,21.64,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00009304,A000714,C00495,B023,2024-09-13 14:39:44,Debit,266.62,INR,Card,ATM,Madurai,D00495-1,Success,25.8,4.26,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00025339,A000714,C00495,B023,2025-01-04 11:59:47,Debit,4855.22,INR,Net Banking,E-Commerce,Madurai,D00495-1,Success,9.29,14.11,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00001593,A000714,C00495,B023,2025-01-15 23:25:17,Debit,7227.72,INR,UPI,E-Commerce,Madurai,D00495-1,Reversed,0.34,22.86,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00007606,A000714,C00495,B023,2025-01-21 21:59:15,Credit,8794.17,INR,Net Banking,ATM,Madurai,D00495-1,Success,3.97,17.22,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00014319,A000714,C00495,B023,2025-02-02 10:45:10,Debit,3408.07,INR,Mobile Banking,E-Commerce,Madurai,D00495-1,Success,30.29,27.48,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00014141,A000714,C00495,B023,2025-02-05 10:48:43,Credit,2403.39,INR,Mobile Banking,ATM,Madurai,D00495-1,Success,4.32,2.43,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00006708,A000714,C00495,B023,2025-04-06 07:44:07,Credit,6841.21,INR,Card,Utilities,Madurai,D00495-1,Success,7.94,3.81,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00005323,A000714,C00495,B023,2025-05-03 11:00:36,Debit,3482.03,INR,Card,Dining,Madurai,D00495-1,Success,7.52,13.04,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00024509,A000714,C00495,B023,2025-07-06 00:35:47,Debit,3777.27,INR,ATM,Fuel,Madurai,D00495-1,Success,21.74,11.61,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00022687,A000714,C00495,B023,2025-11-21 02:38:51,Debit,10694.09,INR,UPI,Dining,Madurai,D00495-1,Success,32.07,17.14,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00009695,A000715,C00496,B020,2024-01-14 18:35:41,Debit,9720.12,INR,Net Banking,E-Commerce,Chennai,D00496-1,Success,32.74,19.95,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00018329,A000715,C00496,B020,2024-11-19 18:09:14,Debit,1037.91,INR,Net Banking,Travel,Chennai,D00496-1,Success,11.36,9.72,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00009560,A000715,C00496,B020,2025-03-02 20:30:03,Debit,2753.67,INR,UPI,Utilities,Chennai,D00496-1,Success,34.74,18.74,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00017167,A000715,C00496,B020,2025-04-04 15:53:39,Debit,21724.07,INR,UPI,Dining,Chennai,D00496-1,Success,34.43,8.65,No,1,0,0,0,1,1,0,0,0,1,1,35,Medium,No
T00000565,A000715,C00496,B020,2025-06-18 02:44:13,Credit,8607.94,INR,UPI,Utilities,Chennai,D00496-1,Success,26.14,8.49,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00021899,A000715,C00496,B020,2025-07-27 20:59:09,Credit,10472.76,INR,Card,Grocery,Chennai,D00496-1,Success,30.6,23.6,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00002414,A000715,C00496,B020,2025-12-08 15:24:55,Credit,5537.75,INR,UPI,Travel,Chennai,D00496-1,Success,4.49,2.81,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00022293,A000715,C00496,B020,2026-02-19 07:25:33,Debit,12621.37,INR,Card,Utilities,Chennai,D00496-1,Success,11.02,11.01,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00016452,A000715,C00496,B020,2026-02-20 19:02:55,Credit,10743.47,INR,UPI,Dining,Chennai,D00496-1,Success,24.77,17.84,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00002320,A000715,C00496,B020,2026-05-16 13:58:58,Debit,25322.76,INR,Net Banking,Healthcare,Chennai,D00496-1,Success,14.24,7.13,No,1,0,0,0,1,1,0,0,0,1,1,35,Medium,No
T00001757,A000715,C00496,B020,2026-06-24 03:14:00,Debit,1795.28,INR,Net Banking,Fuel,Chennai,D00496-1,Success,24.93,10.37,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00003270,A000715,C00496,B020,2026-07-29 20:30:52,Debit,1213.16,INR,UPI,Dining,Chennai,D00496-1,Success,10.26,17.3,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00003602,A000715,C00496,B020,2026-08-03 21:12:24,Credit,4897.96,INR,ATM,Healthcare,Chennai,D00496-1,Failed,30.89,12.73,No,0,0,0,1,1,0,0,0,0,1,0,5,Low,No
T00003892,A000715,C00496,B020,2026-08-25 15:52:02,Credit,1207.9,INR,Mobile Banking,Travel,Chennai,D00496-1,Success,27.41,12.03,No,0,0,0,0,0,0,0,0,0,1,0,5,Low,No
T00001554,A000717,C00497,B002,2025-09-27 17:18:12,Debit,7354.57,INR,UPI,Transfer,Delhi,D00497-1,Success,29.22,14.36,No,0,0,0,0,0,0,0,0,1,1,0,15,Low,No
T00003910,A000717,C00497,B002,2025-10-17 20:31:28,Debit,2175.93,INR,Card,Electronics,Delhi,D00497-1,Success,7.79,11.57,No,0,0,0,0,0,0,0,0,1,1,0,15,Low,No
T00011173,A000716,C00497,B002,2025-10-31 13:16:40,Credit,350.53,INR,Mobile Banking,Fuel,Delhi,D00497-1,Failed,24.98,26.39,No,0,0,0,1,1,0,0,0,1,1,0,15,Low,No
T00023648,A000716,C00497,B002,2025-12-22 20:41:30,Debit,686.35,INR,Mobile Banking,Grocery,Delhi,D00497-1,Success,15.44,18.55,No,0,0,0,0,0,0,0,0,1,1,0,15,Low,No
T00014746,A000716,C00497,B002,2025-12-23 06:19:28,Debit,301.15,INR,UPI,E-Commerce,Delhi,D00497-1,Success,5.96,5.76,No,0,0,0,0,0,0,0,0,1,1,0,15,Low,No
T00022672,A000716,C00497,B002,2025-12-29 03:44:12,Debit,7580.58,INR,Net Banking,Fuel,Delhi,D00497-1,Success,21.48,24.3,No,0,0,0,0,0,0,0,0,1,1,0,15,Low,No
T00021776,A000717,C00497,B002,2026-02-20 19:30:09,Debit,23148.44,INR,Card,Dining,Delhi,D00497-1,Success,31.97,18.08,No,1,0,0,0,1,1,0,0,1,1,1,45,High,Yes
T00010238,A000717,C00497,B002,2026-03-06 15:54:04,Debit,25404.34,INR,ATM,Grocery,Delhi,D00497-1,Success,16.42,12.36,No,1,0,0,0,1,1,0,0,1,1,0,35,Medium,No
T00000175,A000716,C00497,B002,2026-03-22 05:43:27,Credit,9629.1,INR,UPI,ATM,Delhi,D00497-1,Success,31.54,10.32,No,0,0,0,0,0,0,0,0,1,1,0,15,Low,No
T00019254,A000717,C00497,B002,2026-03-26 18:41:56,Debit,1116.39,INR,UPI,Dining,Delhi,D00497-1,Success,8.3,29.67,No,0,0,0,0,0,0,0,0,1,1,0,15,Low,No
T00008174,A000717,C00497,B002,2026-04-03 07:44:41,Debit,2430.55,INR,UPI,E-Commerce,Delhi,D00497-1,Success,9.3,2.66,No,0,0,0,0,0,0,0,0,1,1,0,15,Low,No
T00015171,A000716,C00497,B002,2026-04-04 04:53:02,Debit,5719.95,INR,Card,Travel,Delhi,D00497-1,Failed,0.12,27.91,No,0,0,0,1,1,0,0,0,1,1,0,15,Low,No
T00019103,A000717,C00497,B002,2026-04-27 21:34:05,Credit,2169.95,INR,UPI,E-Commerce,Delhi,D00497-1,Success,0.01,2.34,No,0,0,0,0,0,0,0,0,1,1,0,15,Low,No
